a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,60.0,3.0,400.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,101.36823233484517,0.26040278734365846,217.02217895540463,98.20927516479829,32.736425054932766,0.9905456127007557,0.9853359687052972,0.9943061205369028,0.9943061205657968,0.9882342409950258
4.0,60.0,3.0,500.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,126.71029041855644,0.5085991940305828,286.7539141704462,122.76159395599785,40.92053131866595,0.9894452603278664,0.9920193156324524,0.9935631536500831,0.9935631536500831,0.978635418378847
4.0,60.0,3.0,500.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,126.71029041855644,0.5085991940305828,273.4205808371129,122.76159395599785,40.92053131866595,0.9909672514692301,0.9919851650364055,0.9936385998139126,0.993638599819325,0.9846066412072776
4.0,60.0,3.0,500.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,126.71029041855644,0.5085991940305828,267.70629512282716,122.76159395599785,40.92053131866595,0.9913951544531803,0.9920146297109582,0.9936705956523408,0.9936705956764149,0.9862247967730072
4.0,60.0,3.0,600.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,152.05234850226776,0.8788594072848475,337.43803033786884,147.31391274719743,49.10463758239914,0.9876700851111793,0.9947415016851564,0.9927909172352762,0.9927909172352762,0.9703570042890085
4.0,60.0,3.0,600.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,152.05234850226776,0.8788594072848475,324.1046970045355,147.31391274719743,49.10463758239914,0.9903244148336473,0.9947397940080023,0.9928623884502777,0.9928623884678315,0.9808330884084777
4.0,60.0,3.0,600.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,152.05234850226776,0.8788594072848475,318.3904112902498,147.31391274719743,49.10463758239914,0.9910580400669489,0.994737379147681,0.9928945986820618,0.9928945987081212,0.9837055837299316
4.0,60.0,3.0,800.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,196.41855032959657,65.47285010986553,0.9865660400524718,0.9966424408300356,0.9911422004725614,0.9911422004725614,0.9673373184347286
4.0,60.0,3.0,800.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,202.73646466969032,2.0832222987492677,425.47292933938064,196.41855032959657,65.47285010986553,0.9892501891108725,0.9966438633492738,0.9912147585357853,0.9912147585357853,0.9779273760226455
4.0,60.0,3.0,800.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,196.41855032959657,65.47285010986553,0.9900167538860563,0.9966435514128111,0.991245900402649,0.991245900402649,0.9809316633261158
