a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,selectivity_ok,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.5,70.0,2.5,500.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,63.344858760867616,25.33794350434705,0.9767712635612327,0.9330296913666193,0.9911666307237335,0.9911666307302771,0.9917221014243007
4.5,70.0,2.5,600.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,76.01383051304116,30.405532205216456,0.9745238358313167,0.9231195212670975,0.9920445042763912,0.9920445042789623,0.9908868135028159
4.5,70.0,2.5,600.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,76.01383051304116,30.405532205216456,0.9746440805584081,0.923156900967643,0.9920749565328042,0.9920749565328042,0.9912695082003811
4.5,70.0,2.5,800.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,101.3517740173882,40.540709606955275,0.9720588171268969,0.913081008246031,0.9926774096451616,0.9926774096451616,0.9897994409712331
4.5,70.0,2.5,800.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,101.3517740173882,40.540709606955275,0.972121857327542,0.9130643482998193,0.9927085421311752,0.9927085421311752,0.9900059967479983
4.5,70.0,3.0,400.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,50.6758870086941,16.891962336231366,0.9864510349979885,0.9958077859265344,0.9801615987326856,0.9801615987558927,0.9896731565768409
4.5,70.0,3.0,400.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,50.6758870086941,16.891962336231366,0.9866330492830169,0.9958063820226982,0.980207585316605,0.980207585320304,0.9903106444724603
4.5,70.0,3.0,500.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,63.344858760867616,21.11495292028921,0.9894347847045202,0.9978040721612706,0.9849745986256908,0.9849745986256908,0.9899858694054282
4.5,70.0,3.0,500.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,63.344858760867616,21.11495292028921,0.9895794193029732,0.9978065215717874,0.9850064452853253,0.9850064452853253,0.9904982650694549
4.5,70.0,3.0,600.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,76.01383051304116,25.33794350434705,0.9905621688254596,0.9968996891511398,0.9876884450866824,0.987688445089421,0.9899720959745948
4.5,70.0,3.0,600.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,76.01383051304116,25.33794350434705,0.990679208003711,0.9969111868933387,0.9877215285954656,0.9877215285968164,0.9903625879292235
4.5,70.0,3.0,800.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,101.3517740173882,33.78392467246273,0.991040971268054,0.9945498333027638,0.9901858492682061,0.9901858492682061,0.9892423532330401
4.5,70.0,3.0,800.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,101.3517740173882,33.78392467246273,0.9911078775348929,0.994542945791786,0.9902159214562878,0.9902159214562878,0.9894567214352101
4.5,70.0,3.5,400.0,50.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,50.6758870086941,14.478824859626885,0.9770430596531693,0.99664181085288,0.9626057789084199,0.9626057789403806,0.9863188699109968
4.5,70.0,3.5,400.0,70.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,50.6758870086941,14.478824859626885,0.9772201494584213,0.9966393927800578,0.9626369652671103,0.962636965293961,0.9869672744925562
4.5,70.0,3.5,500.0,50.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,63.344858760867616,18.098531074533607,0.9835133954074757,0.9990166226304751,0.9736709324132258,0.9736709324132258,0.9876950941729762
4.5,70.0,3.5,500.0,70.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,63.344858760867616,18.098531074533607,0.9836592647842736,0.9990164854053303,0.9737024791641502,0.9737024791874127,0.9882156153802011
4.5,70.0,3.5,600.0,50.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,76.01383051304116,21.718237289440328,0.9868303295601158,0.9993088968884412,0.9798456376004296,0.9798456376026555,0.9883211461489371
4.5,70.0,3.5,600.0,70.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,76.01383051304116,21.718237289440328,0.9869445112085382,0.9993105054328928,0.9798759259538563,0.9798759259768495,0.9887156874705545
4.5,70.0,3.5,800.0,50.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,101.3517740173882,28.95764971925377,0.9896702024246636,0.998799382931796,0.9858017913571016,0.9858017913571016,0.9882778440526553
4.5,70.0,3.5,800.0,70.0,245.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,101.3517740173882,28.95764971925377,0.9897396568609336,0.9987993401352562,0.9858333133765305,0.9858333133765305,0.988492660555417
