a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11,n_neighbors_total,n_neighbors_pass,robust_score,pass
4.0,60.0,4.0,800.0,50.0,240.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,202.73646466969032,2.0832222987492677,425.47292933938064,196.41855032959657,49.10463758239914,0.9913044368684185,0.9996935017894186,0.9930402183546108,0.9930402183546108,0.9794438089750337,6,4,0.6666666666666666,1
5.0,40.0,4.0,400.0,30.0,160.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,228.07852275340156,2.966150499586358,489.4903788401365,113.13708498984764,28.28427124746191,0.9912494576877773,0.9996137559891307,0.9906856342735739,0.9906856342761925,0.984012806212212,6,4,0.6666666666666666,1
4.5,40.0,4.0,400.0,30.0,160.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,228.07852275340156,2.966150499586358,489.4903788401365,155.19490396412567,38.79872599103142,0.9911615488636918,0.9996137559891307,0.991415997037109,0.9914159970426197,0.9822004453859077,6,4,0.6666666666666666,1
5.5,50.0,3.5,500.0,50.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,68.00125318698579,19.428929481995944,0.991145255432766,0.997233004265649,0.9896706341713318,0.9896706341713318,0.9880067491227511,9,6,0.6666666666666666,1
5.5,60.0,3.0,500.0,70.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,126.71029041855644,0.5085991940305828,267.70629512282716,47.22309249096236,15.741030830320785,0.9910558009030914,0.9920146297109582,0.990595779841023,0.9905957798458718,0.9910170142145125,6,4,0.6666666666666666,1
5.5,50.0,3.0,400.0,70.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,54.40100254958864,18.133667516529545,0.9910057783342718,0.991068148500683,0.9919095502011426,0.9919095502029031,0.9891358644323585,6,4,0.6666666666666666,1
5.5,60.0,3.0,500.0,30.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,126.71029041855644,0.5085991940305828,286.7539141704462,47.22309249096236,15.741030830320785,0.9908683295583298,0.9920193156324524,0.9904892165242278,0.990489216527288,0.990475569549351,6,4,0.6666666666666666,1
5.5,50.0,3.0,400.0,30.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,54.40100254958864,18.133667516529545,0.9908197597157112,0.9910749819531738,0.9917994211316172,0.9917994211465031,0.9886052146315506,6,4,0.6666666666666666,1
5.5,40.0,3.5,400.0,70.0,140.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,228.07852275340156,2.966150499586358,470.44275979251745,85.00156648373225,24.286161852494928,0.9908183028989221,0.997195581889142,0.9906813618102187,0.9906813618173194,0.9847149060790084,6,4,0.6666666666666666,1
5.5,40.0,3.5,400.0,30.0,140.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,228.07852275340156,2.966150499586358,489.4903788401365,85.00156648373225,24.286161852494928,0.9906467524743932,0.99719761155949,0.9905752400576386,0.9905752400690008,0.984238918211443,6,4,0.6666666666666666,1
5.5,50.0,4.0,800.0,70.0,200.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,108.80200509917728,27.20050127479432,0.9905475882992751,0.9996219727894297,0.9898150151787312,0.9898150151787312,0.9829383500502089,6,4,0.6666666666666666,1
5.0,60.0,3.0,400.0,70.0,180.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,101.36823233484517,0.26040278734365846,217.02217895540463,50.28314888437673,16.761049628125576,0.9904401411887644,0.9853359687052972,0.9925567977163077,0.9925567977163077,0.9913110006171456,6,4,0.6666666666666666,1
4.5,50.0,3.0,600.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,218.95538184326546,2.624260128402034,457.9107636865309,148.98710780556064,49.662369268520216,0.9903962189534755,0.9960957564712831,0.991257255028562,0.991257255028562,0.982974609285495,9,6,0.6666666666666666,1
5.0,50.0,3.5,800.0,50.0,175.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,291.9405091243539,6.220468452508527,603.8810182487078,144.815468787005,41.375848224858565,0.9903890308002334,0.9987258650092979,0.9908644578085766,0.9908644578085766,0.9811013425744828,9,6,0.6666666666666666,1
4.0,60.0,3.0,400.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,101.36823233484517,0.26040278734365846,222.73646466969032,98.20927516479829,32.736425054932766,0.9903714398789809,0.9853417363912225,0.9942746258465563,0.9942746258771769,0.9875947714009677,6,4,0.6666666666666666,1
5.5,40.0,3.0,400.0,50.0,120.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,228.07852275340156,2.966150499586358,476.1570455068032,85.00156648373225,28.333855494577417,0.9902750636242494,0.994566168307094,0.9915004141629185,0.9915004141696846,0.9835332578573008,6,4,0.6666666666666666,1
5.0,60.0,3.0,400.0,30.0,180.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,101.36823233484517,0.26040278734365846,236.06979800302366,50.28314888437673,16.761049628125576,0.9901037430402602,0.9853543370642148,0.9924497481316641,0.9924497481316641,0.9901611388334974,6,4,0.6666666666666666,1
4.5,50.0,4.0,600.0,30.0,200.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,148.98710780556064,37.24677695139016,0.992156352943186,0.9996860641088843,0.9924858365513753,0.9924858365513753,0.9839676745611095,8,5,0.625,1
5.0,50.0,4.0,500.0,70.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,90.5096679918781,22.627416997969526,0.9919020330488262,0.9996409457263913,0.9899700498095195,0.9899700498103525,0.9880270868490411,8,5,0.625,1
5.0,50.0,3.5,400.0,70.0,175.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,72.4077343935025,20.687924112429283,0.991872745740126,0.9952232200912858,0.9915789895941619,0.9915789895961801,0.9891097836788763,8,5,0.625,1
5.0,60.0,3.5,500.0,70.0,210.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,126.71029041855644,0.5085991940305828,267.70629512282716,62.85393610547091,17.958267458705976,0.99166306402053,0.9957097148202761,0.9899968803101188,0.9899968803119655,0.9909487806397597,8,5,0.625,1
5.0,50.0,4.0,500.0,30.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,90.5096679918781,22.627416997969526,0.9916450551732561,0.9996410781206053,0.9898630657597927,0.9898630658027942,0.9872130110098324,8,5,0.625,1
5.0,50.0,3.5,400.0,30.0,175.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,72.4077343935025,20.687924112429283,0.9915700072809144,0.9952013338957872,0.9914696826006539,0.9914696826225918,0.9881393300046242,8,5,0.625,1
5.5,50.0,3.5,600.0,30.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,81.60150382438295,23.314715378395128,0.9915460542768003,0.9981065852271898,0.9911752601299804,0.9911752601299804,0.9857271116200507,8,5,0.625,1
5.0,60.0,3.5,500.0,30.0,210.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,126.71029041855644,0.5085991940305828,286.7539141704462,62.85393610547091,17.958267458705976,0.9913440529703422,0.9957084262215569,0.9898875975596496,0.9898875975823385,0.989892590517824,8,5,0.625,1
5.5,50.0,3.5,500.0,70.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,68.00125318698579,19.428929481995944,0.9911884043427203,0.9972351295528951,0.9896917805142018,0.9896917805216219,0.9881349267821623,8,5,0.625,1
4.0,50.0,4.0,500.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,176.77669529663692,44.19417382415923,0.991123340051634,0.9996412838277512,0.9929689056179822,0.9929689056210929,0.9789142651397101,8,5,0.625,1
5.5,50.0,3.5,500.0,30.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,68.00125318698579,19.428929481995944,0.9910079210795124,0.9972342621366661,0.9895858875480552,0.9895858875670582,0.9876256470662701,8,5,0.625,1
4.0,50.0,3.5,500.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,176.77669529663692,50.50762722761055,0.9908127689763244,0.9972351295528951,0.9922379490662746,0.9922379490684483,0.9815400482176795,8,5,0.625,1
5.0,40.0,4.0,500.0,50.0,160.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,285.0981534417519,5.793262694504601,590.1963068835038,141.42135623730954,35.355339059327385,0.9905415329967886,0.9996520319407473,0.9904852946228324,0.9904852946330507,0.9815435107905239,8,5,0.625,1
4.5,50.0,3.0,600.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,148.98710780556064,49.662369268520216,0.9904736396478915,0.9960997318092397,0.9912896881057148,0.9912896881057148,0.9832154505708965,8,5,0.625,1
5.0,50.0,3.5,800.0,70.0,175.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,144.815468787005,41.375848224858565,0.9904319544526892,0.9987258902366858,0.9908966002525418,0.9908966002525418,0.9812087270689871,8,5,0.625,1
4.5,40.0,3.5,400.0,50.0,140.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,228.07852275340156,2.966150499586358,476.1570455068032,155.19490396412567,44.34140113260734,0.9903404357809681,0.9971984654165994,0.9909632349662183,0.9909632349662183,0.9822368077748361,8,5,0.625,1
5.0,50.0,3.5,800.0,30.0,175.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,144.815468787005,41.375848224858565,0.9902764180255592,0.9987259246138291,0.9907904700151609,0.9907904700151609,0.9807988074580861,8,5,0.625,1
5.5,40.0,3.5,500.0,50.0,140.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,285.0981534417519,5.793262694504601,590.1963068835038,106.2519581046653,30.357702315618663,0.9901790068403253,0.9981890299319979,0.990461909605338,0.9904619096109503,0.9816031782130152,8,5,0.625,1
4.5,50.0,3.0,600.0,30.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,148.98710780556064,49.662369268520216,0.9901577494866594,0.9960958863435008,0.9911832595086152,0.9911832595086152,0.9821685925859063,8,5,0.625,1
4.0,60.0,4.0,400.0,30.0,240.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,101.36823233484517,0.26040278734365846,236.06979800302366,98.20927516479829,24.55231879119957,0.9933241030510984,0.9986866641227379,0.9934648121271932,0.9934648121630467,0.9876801237914157,5,3,0.6,1
5.5,40.0,3.0,400.0,70.0,120.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,228.07852275340156,2.966150499586358,470.44275979251745,85.00156648373225,28.333855494577417,0.9903207749012795,0.9945649036731192,0.9915326090512026,0.9915326090560057,0.9836529778247907,5,3,0.6,1
5.5,40.0,3.0,400.0,30.0,120.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,228.07852275340156,2.966150499586358,489.4903788401365,85.00156648373225,28.333855494577417,0.9901495374560619,0.9945661146980125,0.9914264269821738,0.9914264269932132,0.9831791811508483,5,3,0.6,1
4.0,60.0,3.0,800.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,196.41855032959657,65.47285010986553,0.9900167538860563,0.9966435514128111,0.991245900402649,0.991245900402649,0.9809316633261158,5,3,0.6,1
4.5,50.0,4.0,400.0,30.0,200.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,99.32473853704043,24.831184634260108,0.9927994881037783,0.9993127522879144,0.9920110108753737,0.9920110109203111,0.987863178331514,7,4,0.5714285714285714,1
4.0,60.0,3.5,500.0,30.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,126.71029041855644,0.5085991940305828,286.7539141704462,122.76159395599785,35.074741130285105,0.9910783359195454,0.9957084262215569,0.9944340258593908,0.9944340258593908,0.979736865737843,7,4,0.5714285714285714,1
5.5,50.0,4.0,800.0,50.0,200.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,291.9405091243539,6.220468452508527,603.8810182487078,108.80200509917728,27.20050127479432,0.9905039607122241,0.9996219932807859,0.989782904358026,0.989782904358026,0.9828280408520588,7,4,0.5714285714285714,1
4.5,50.0,4.0,800.0,70.0,200.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,198.64947707408086,49.662369268520216,0.9904283790588162,0.9996219727894297,0.9907926915035832,0.9907926915035832,0.9805061604386687,7,4,0.5714285714285714,1
4.5,40.0,3.5,400.0,70.0,140.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,228.07852275340156,2.966150499586358,470.44275979251745,155.19490396412567,44.34140113260734,0.9904244605400156,0.997195581889142,0.9909953752033791,0.9909953752171967,0.9825115098503447,7,4,0.5714285714285714,1
4.0,60.0,3.5,800.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,202.73646466969032,2.0832222987492677,425.47292933938064,196.41855032959657,56.119585808456165,0.9904048746946124,0.9984439339528244,0.9922470817388991,0.9922470817388991,0.9786814013478271,7,4,0.5714285714285714,1
4.0,60.0,3.0,600.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,152.05234850226776,0.8788594072848475,324.1046970045355,147.31391274719743,49.10463758239914,0.9903244148336473,0.9947397940080023,0.9928623884502777,0.9928623884678315,0.9808330884084777,7,4,0.5714285714285714,1
5.5,40.0,3.5,500.0,70.0,140.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,285.0981534417519,5.793262694504601,584.482021169218,106.2519581046653,30.357702315618663,0.9902232719710834,0.9981907680704597,0.9904940467339678,0.9904940467339678,0.9817142263459382,7,4,0.5714285714285714,1
4.5,40.0,3.5,400.0,30.0,140.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,228.07852275340156,2.966150499586358,489.4903788401365,155.19490396412567,44.34140113260734,0.9900701226705291,0.99719761155949,0.9908898583272745,0.9908898583272745,0.981303162468077,7,4,0.5714285714285714,1
4.0,50.0,3.5,400.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,145.970254562177,0.7775585565635659,311.940509124354,141.42135623730954,40.40610178208844,0.9908008911826653,0.9952144610156349,0.9931771516950619,0.9931771517003197,0.9816348003196447,8,4,0.5,1
4.0,50.0,4.0,600.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,218.95538184326546,2.624260128402034,457.9107636865309,212.1320343559643,53.03300858899107,0.9907660788703767,0.9996859836842087,0.9919731664929012,0.9919731664929012,0.9794319988114953,8,4,0.5,1
5.5,50.0,4.0,800.0,30.0,200.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,108.80200509917728,27.20050127479432,0.9903878001493887,0.999622036345466,0.9897089708749327,0.9897089708749327,0.9825112225022236,6,3,0.5,1
4.0,50.0,3.5,600.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,212.1320343559643,60.609152673132655,0.9903325640517106,0.9981063668228417,0.9911414336244706,0.9911414336244706,0.9809410221350593,8,4,0.5,1
4.5,50.0,4.0,800.0,50.0,200.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,291.9405091243539,6.220468452508527,603.8810182487078,198.64947707408086,49.662369268520216,0.9902510544312684,0.9996219932807859,0.9907605503585888,0.9907605503585888,0.9798611237271099,8,4,0.5,1
5.5,40.0,4.0,500.0,70.0,160.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,285.0981534417519,5.793262694504601,584.482021169218,106.2519581046653,26.562989526166326,0.9901256650524085,0.999651967938936,0.9891483732184461,0.9891483732184461,0.982553945833806,6,3,0.5,1
4.0,60.0,4.0,600.0,30.0,240.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,152.05234850226776,0.8788594072848475,337.43803033786884,147.31391274719743,36.82847818679936,0.9900909451654777,0.9996592902180261,0.9942199301217352,0.9942199301217352,0.9722646302004143,6,3,0.5,1
5.0,40.0,4.0,500.0,30.0,160.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,285.0981534417519,5.793262694504601,603.529640216837,141.42135623730954,35.355339059327385,0.9904253045948905,0.9996520503368227,0.9904108626039658,0.9904108626212066,0.9812274428175674,7,3,0.42857142857142855,1
5.5,40.0,4.0,500.0,50.0,160.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,285.0981534417519,5.793262694504601,590.1963068835038,106.2519581046653,26.562989526166326,0.9900819592337383,0.9996520319407473,0.9891167819246467,0.98911678193299,0.9824422411365692,7,3,0.42857142857142855,1
5.5,40.0,3.5,500.0,30.0,140.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,285.0981534417519,5.793262694504601,603.529640216837,106.2519581046653,30.357702315618663,0.9900621944112666,0.9981893059802687,0.9903879722677544,0.9903879722778246,0.981283527119219,7,3,0.42857142857142855,1
4.5,40.0,4.0,500.0,70.0,160.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,285.0981534417519,5.793262694504601,584.482021169218,193.99362995515708,48.49840748878927,0.990058563470539,0.999651967938936,0.9902340756048955,0.9902340756048955,0.9801141347334292,7,3,0.42857142857142855,1
5.5,50.0,4.0,600.0,70.0,200.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,81.60150382438295,20.400375956095736,0.9900221245911207,0.9996860541360253,0.986814133655741,0.986814133655741,0.9867741769169756,7,3,0.42857142857142855,1
4.0,40.0,4.0,400.0,70.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,228.07852275340156,2.966150499586358,470.44275979251745,220.97086912079615,55.24271728019904,0.9904248611200068,0.999613633031402,0.9907365424162334,0.990736542449972,0.9806127265824199,5,2,0.4,1
